epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,717.5,0.86705,0.87301,1.2417,0.92962,0.92468,0.95138,0.68697,0.92423,0.6649,1.21055,7.129e-06,7.129e-06,7.129e-06
89,725.521,0.85567,0.86459,1.22092,0.93768,0.92468,0.94819,0.68899,0.9169,0.65049,1.20465,7.096e-06,7.096e-06,7.096e-06
90,733.588,0.86113,0.87216,1.22128,0.93674,0.93182,0.94798,0.69195,0.91679,0.65224,1.20378,7.063e-06,7.063e-06,7.063e-06
91,741.684,0.851,0.85228,1.21955,0.93907,0.92273,0.95008,0.69529,0.9075,0.65296,1.1969,7.03e-06,7.03e-06,7.03e-06
92,749.781,0.84353,0.83961,1.23179,0.94456,0.92227,0.95162,0.69394,0.91699,0.65399,1.20665,6.997e-06,6.997e-06,6.997e-06
93,757.952,0.84174,0.83853,1.22284,0.94289,0.92467,0.95342,0.69825,0.91644,0.64984,1.19865,6.964e-06,6.964e-06,6.964e-06
94,766.005,0.84503,0.85341,1.21743,0.94088,0.93241,0.95435,0.69578,0.90241,0.64284,1.18815,6.931e-06,6.931e-06,6.931e-06
95,774.048,0.85987,0.86615,1.22649,0.94559,0.91853,0.9558,0.69576,0.91034,0.64011,1.19563,6.898e-06,6.898e-06,6.898e-06
96,782.076,0.83207,0.83102,1.21047,0.95346,0.91232,0.95246,0.69379,0.90982,0.6472,1.19148,6.865e-06,6.865e-06,6.865e-06
97,790.133,0.83767,0.83779,1.21301,0.95202,0.91417,0.95276,0.69217,0.9103,0.64696,1.18807,6.832e-06,6.832e-06,6.832e-06
98,798.184,0.83732,0.83666,1.22736,0.94557,0.92143,0.95402,0.69495,0.90816,0.6429,1.18617,6.799e-06,6.799e-06,6.799e-06
99,806.255,0.81574,0.81654,1.21232,0.93388,0.93919,0.95659,0.69934,0.91429,0.63648,1.19352,6.766e-06,6.766e-06,6.766e-06
100,814.314,0.82788,0.84288,1.2001,0.94093,0.929,0.95669,0.69673,0.91636,0.63943,1.19639,6.733e-06,6.733e-06,6.733e-06
101,822.363,0.84498,0.83215,1.21708,0.94445,0.92565,0.95432,0.68968,0.90951,0.6385,1.20081,6.7e-06,6.7e-06,6.7e-06
