epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,680.056,0.81413,0.54905,1.19516,0.94381,0.93757,0.96023,0.6803,1.0163,0.5342,1.28909,0.00103288,0.00103288,0.00103288
86,688.02,0.81291,0.56306,1.20267,0.94748,0.93238,0.95871,0.70626,0.96187,0.51552,1.25628,0.00102817,0.00102817,0.00102817
87,695.96,0.80403,0.57305,1.19348,0.94299,0.95531,0.96751,0.69696,0.9663,0.49554,1.24705,0.00102345,0.00102345,0.00102345
88,703.882,0.79851,0.55552,1.19525,0.95497,0.94727,0.96858,0.70153,0.91633,0.4637,1.21105,0.00101873,0.00101873,0.00101873
89,711.847,0.79541,0.56574,1.19478,0.95455,0.94271,0.95803,0.68656,0.97441,0.52464,1.26303,0.00101402,0.00101402,0.00101402
90,719.907,0.80488,0.56836,1.18911,0.93923,0.93506,0.95337,0.70552,0.94428,0.50864,1.23291,0.0010093,0.0010093,0.0010093
91,727.875,0.80274,0.56709,1.19534,0.939,0.95135,0.96504,0.70561,0.95731,0.47979,1.26648,0.00100459,0.00100459,0.00100459
92,735.891,0.79403,0.56135,1.19867,0.96056,0.95902,0.9687,0.70263,0.93992,0.4672,1.24848,0.000999871,0.000999871,0.000999871
93,743.929,0.79595,0.56005,1.192,0.95002,0.94522,0.96691,0.70167,0.94695,0.47817,1.23755,0.000995156,0.000995156,0.000995156
94,751.886,0.78721,0.55796,1.17649,0.94187,0.95011,0.96195,0.67925,1.0008,0.53293,1.32304,0.00099044,0.00099044,0.00099044
95,759.862,0.79859,0.56573,1.17654,0.9517,0.93385,0.96072,0.69248,0.96445,0.48863,1.25042,0.000985724,0.000985724,0.000985724
96,767.83,0.76659,0.53198,1.1709,0.95167,0.94356,0.96217,0.71283,0.91133,0.46715,1.21298,0.000981008,0.000981008,0.000981008
97,775.782,0.7723,0.53914,1.17086,0.95713,0.95099,0.96753,0.71358,0.95399,0.48701,1.24482,0.000976293,0.000976293,0.000976293
98,783.759,0.76617,0.53651,1.18426,0.95861,0.93465,0.96295,0.70005,0.96013,0.47644,1.24901,0.000971577,0.000971577,0.000971577
99,791.821,0.75137,0.52104,1.17407,0.97052,0.93313,0.96276,0.6894,0.98783,0.48548,1.25546,0.000966861,0.000966861,0.000966861
100,799.779,0.77115,0.55144,1.16721,0.96681,0.95318,0.96692,0.71035,0.94711,0.46583,1.25433,0.000962146,0.000962146,0.000962146
101,807.77,0.79414,0.5461,1.18783,0.95908,0.94273,0.96891,0.72154,0.93303,0.47309,1.24263,0.00095743,0.00095743,0.00095743
102,815.776,0.76603,0.54754,1.17544,0.96938,0.96378,0.97204,0.71745,0.92166,0.47403,1.22325,0.000952714,0.000952714,0.000952714
103,823.746,0.77093,0.55172,1.1895,0.96213,0.94136,0.97009,0.70161,0.96015,0.47415,1.26908,0.000947999,0.000947999,0.000947999
104,831.795,0.77501,0.53531,1.1775,0.95905,0.93443,0.95526,0.68228,0.9782,0.51587,1.26798,0.000943283,0.000943283,0.000943283
105,839.727,0.74514,0.51114,1.17486,0.93165,0.95605,0.95798,0.69832,0.95164,0.48745,1.26089,0.000938567,0.000938567,0.000938567
106,847.667,0.74116,0.51719,1.15264,0.96109,0.95308,0.97272,0.70725,0.95972,0.46952,1.26992,0.000933851,0.000933851,0.000933851
107,855.637,0.76272,0.52189,1.17199,0.94851,0.95046,0.96398,0.70654,0.93871,0.45058,1.23019,0.000929136,0.000929136,0.000929136
108,863.744,0.74,0.52458,1.15971,0.95476,0.96462,0.97441,0.71807,0.90436,0.44574,1.21709,0.00092442,0.00092442,0.00092442
109,871.728,0.73009,0.53283,1.15507,0.95304,0.94615,0.96691,0.7217,0.89976,0.45852,1.21115,0.000919704,0.000919704,0.000919704
110,879.693,0.75273,0.51701,1.15885,0.95238,0.94998,0.96284,0.70852,0.90064,0.43586,1.22084,0.000914989,0.000914989,0.000914989
111,887.652,0.73858,0.50451,1.16212,0.96656,0.93027,0.96598,0.71251,0.91898,0.45587,1.23492,0.000910273,0.000910273,0.000910273
112,895.582,0.74952,0.5096,1.15784,0.95628,0.95205,0.96271,0.70489,0.91099,0.45229,1.20809,0.000905557,0.000905557,0.000905557
113,903.541,0.7384,0.52815,1.14718,0.95661,0.96174,0.96911,0.71573,0.92831,0.44612,1.23458,0.000900842,0.000900842,0.000900842
114,911.482,0.73373,0.50135,1.15868,0.9486,0.95859,0.96595,0.70404,0.93858,0.46733,1.23834,0.000896126,0.000896126,0.000896126
