epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,3796.55,0.4862,0.33401,1.04833,0.97632,0.96194,0.97519,0.74144,0.85849,0.36544,1.31048,6.205e-05,6.205e-05,6.205e-05
117,3829.24,0.49593,0.33007,1.04872,0.96333,0.96567,0.97604,0.74655,0.85724,0.38181,1.3189,6.172e-05,6.172e-05,6.172e-05
118,3861.88,0.47491,0.32535,1.02843,0.96713,0.96033,0.97128,0.74435,0.85742,0.40404,1.32547,6.139e-05,6.139e-05,6.139e-05
119,3894.58,0.48867,0.32475,1.03674,0.96957,0.95171,0.97117,0.71312,0.9064,0.39759,1.40109,6.106e-05,6.106e-05,6.106e-05
120,3927.24,0.47891,0.32319,1.03997,0.95925,0.965,0.97052,0.74336,0.85596,0.3774,1.33266,6.073e-05,6.073e-05,6.073e-05
121,3960,0.48236,0.32184,1.04464,0.96852,0.96083,0.97608,0.73189,0.87054,0.37262,1.34147,6.04e-05,6.04e-05,6.04e-05
122,3992.68,0.46608,0.32173,1.02941,0.96959,0.93548,0.97112,0.73976,0.85256,0.3796,1.32262,6.007e-05,6.007e-05,6.007e-05
123,4025.4,0.47475,0.31863,1.03883,0.96815,0.95869,0.97349,0.73127,0.8649,0.38439,1.32482,5.974e-05,5.974e-05,5.974e-05
124,4058.09,0.46774,0.3075,1.02452,0.9761,0.95935,0.97237,0.73198,0.86759,0.39437,1.32575,5.941e-05,5.941e-05,5.941e-05
125,4090.81,0.47304,0.31981,1.02857,0.97146,0.95991,0.97286,0.73417,0.88628,0.4142,1.35308,5.908e-05,5.908e-05,5.908e-05
126,4123.48,0.47608,0.31323,1.04308,0.96549,0.94627,0.97258,0.73879,0.82975,0.39981,1.29759,5.875e-05,5.875e-05,5.875e-05
127,4156.2,0.46826,0.3081,1.03024,0.9633,0.96294,0.97158,0.72896,0.87371,0.37475,1.36642,5.842e-05,5.842e-05,5.842e-05
128,4188.89,0.46603,0.30168,1.02009,0.97278,0.96028,0.972,0.74461,0.83817,0.37288,1.29202,5.809e-05,5.809e-05,5.809e-05
129,4221.59,0.47255,0.31204,1.03243,0.96737,0.95918,0.97471,0.74533,0.84174,0.36693,1.29506,5.776e-05,5.776e-05,5.776e-05
130,4254.3,0.44457,0.30019,1.01302,0.97255,0.96014,0.97272,0.74239,0.84534,0.36956,1.29317,5.743e-05,5.743e-05,5.743e-05
131,4287.03,0.46326,0.30773,1.01968,0.96888,0.96306,0.974,0.74303,0.83969,0.37018,1.29305,5.71e-05,5.71e-05,5.71e-05
132,4319.66,0.47013,0.32054,1.0289,0.97351,0.96315,0.97596,0.75121,0.84275,0.37865,1.30725,5.677e-05,5.677e-05,5.677e-05
133,4352.36,0.45403,0.30114,1.01541,0.9726,0.95929,0.97486,0.74806,0.85233,0.36851,1.30746,5.644e-05,5.644e-05,5.644e-05
134,4385.02,0.45696,0.30097,1.0274,0.96401,0.94857,0.96731,0.74791,0.83793,0.37632,1.31121,5.611e-05,5.611e-05,5.611e-05
135,4417.72,0.47146,0.31077,1.0311,0.9606,0.95383,0.96678,0.74661,0.84115,0.39718,1.30067,5.578e-05,5.578e-05,5.578e-05
136,4450.4,0.45499,0.2979,1.01833,0.96515,0.94492,0.97073,0.74781,0.83501,0.39176,1.2989,5.545e-05,5.545e-05,5.545e-05
137,4483.13,0.44304,0.29541,1.01872,0.97194,0.94984,0.97312,0.74741,0.83037,0.37426,1.3036,5.512e-05,5.512e-05,5.512e-05
138,4516.2,0.44144,0.29278,1.01201,0.95527,0.96833,0.97443,0.73852,0.8518,0.38475,1.3131,5.479e-05,5.479e-05,5.479e-05
139,4548.92,0.43966,0.30097,1.00735,0.96993,0.953,0.97388,0.73552,0.87151,0.40505,1.31116,5.446e-05,5.446e-05,5.446e-05
140,4581.64,0.46974,0.30418,1.02756,0.96302,0.96103,0.97582,0.75292,0.84552,0.37456,1.29828,5.413e-05,5.413e-05,5.413e-05
141,4614.55,0.45023,0.2957,1.00916,0.97455,0.96077,0.97637,0.75622,0.82144,0.36405,1.31463,5.38e-05,5.38e-05,5.38e-05
142,4647.35,0.44434,0.28499,1.01967,0.95696,0.96027,0.97503,0.74765,0.84071,0.36029,1.33313,5.347e-05,5.347e-05,5.347e-05
143,4680.08,0.434,0.2851,1.01236,0.97239,0.96172,0.97478,0.74505,0.84058,0.37087,1.32111,5.314e-05,5.314e-05,5.314e-05
144,4712.78,0.42867,0.29217,1.0035,0.9572,0.96789,0.97564,0.73708,0.85904,0.3935,1.33478,5.281e-05,5.281e-05,5.281e-05
145,4745.47,0.43274,0.29696,1.01234,0.96699,0.95979,0.97014,0.73846,0.8406,0.39886,1.34162,5.248e-05,5.248e-05,5.248e-05
146,4778.11,0.41885,0.27882,1.00409,0.9692,0.95672,0.97506,0.75204,0.85691,0.41233,1.33876,5.215e-05,5.215e-05,5.215e-05
147,4810.81,0.433,0.28998,1.00957,0.96061,0.96487,0.9777,0.75386,0.82903,0.37788,1.32357,5.182e-05,5.182e-05,5.182e-05
148,4843.47,0.43365,0.2971,1.01143,0.97344,0.95887,0.97582,0.75391,0.84799,0.39284,1.36087,5.149e-05,5.149e-05,5.149e-05
149,4876.14,0.42078,0.2842,1.01147,0.9763,0.95357,0.97466,0.74686,0.8509,0.3776,1.37339,5.116e-05,5.116e-05,5.116e-05
150,4908.79,0.43124,0.28775,1.00948,0.9664,0.95549,0.97581,0.73943,0.85943,0.36225,1.36123,5.083e-05,5.083e-05,5.083e-05
151,4941.48,0.4339,0.28784,1.00537,0.96808,0.96916,0.97731,0.74653,0.8337,0.36506,1.32125,5.05e-05,5.05e-05,5.05e-05
152,4974.15,0.41202,0.27943,1.00272,0.95956,0.96793,0.97684,0.7461,0.85021,0.35112,1.34682,5.017e-05,5.017e-05,5.017e-05
153,5006.84,0.42455,0.28617,0.99959,0.95465,0.95673,0.97181,0.74963,0.83679,0.36096,1.33008,4.984e-05,4.984e-05,4.984e-05
154,5039.5,0.41999,0.27977,0.99491,0.95505,0.96253,0.97418,0.75133,0.85085,0.36672,1.34409,4.951e-05,4.951e-05,4.951e-05
155,5072.24,0.41722,0.27484,1.00458,0.96803,0.95436,0.97318,0.74885,0.84767,0.3771,1.34633,4.918e-05,4.918e-05,4.918e-05
156,5104.94,0.41425,0.2758,0.99771,0.9703,0.94112,0.97107,0.75408,0.82614,0.37595,1.32292,4.885e-05,4.885e-05,4.885e-05
157,5137.67,0.41336,0.27367,0.99295,0.95837,0.94698,0.96727,0.74743,0.84616,0.37796,1.34457,4.852e-05,4.852e-05,4.852e-05
158,5170.36,0.40382,0.27358,0.98919,0.96135,0.94401,0.96974,0.74152,0.86808,0.36729,1.38544,4.819e-05,4.819e-05,4.819e-05
159,5203.13,0.39968,0.26499,0.99455,0.94762,0.96278,0.9686,0.74619,0.86393,0.37149,1.36976,4.786e-05,4.786e-05,4.786e-05
160,5235.85,0.40767,0.27449,0.98352,0.96847,0.95187,0.97155,0.74075,0.86006,0.37726,1.34496,4.753e-05,4.753e-05,4.753e-05
161,5268.53,0.40696,0.26656,0.97827,0.9755,0.95122,0.97562,0.75086,0.84762,0.37392,1.32065,4.72e-05,4.72e-05,4.72e-05
162,5301.19,0.40346,0.27155,0.97468,0.97536,0.95052,0.97265,0.75206,0.8411,0.38248,1.32948,4.687e-05,4.687e-05,4.687e-05
163,5333.88,0.41423,0.27755,0.99084,0.96131,0.95775,0.97392,0.75281,0.84019,0.38326,1.32261,4.654e-05,4.654e-05,4.654e-05
164,5366.55,0.4186,0.28061,0.98564,0.9637,0.96442,0.9772,0.75409,0.86913,0.38121,1.36617,4.621e-05,4.621e-05,4.621e-05
165,5399.23,0.3853,0.26679,0.97699,0.97529,0.95815,0.97636,0.74769,0.88894,0.38286,1.40509,4.588e-05,4.588e-05,4.588e-05
166,5431.89,0.40692,0.2679,0.99071,0.96688,0.96313,0.97779,0.74516,0.88052,0.37962,1.40079,4.555e-05,4.555e-05,4.555e-05
167,5464.59,0.39907,0.26947,0.97906,0.96823,0.96497,0.97319,0.7416,0.86347,0.3772,1.37622,4.522e-05,4.522e-05,4.522e-05
168,5497.27,0.39085,0.25703,0.9758,0.97199,0.95717,0.97291,0.75343,0.86554,0.37855,1.39093,4.489e-05,4.489e-05,4.489e-05
169,5529.97,0.39035,0.26476,0.98904,0.96219,0.96879,0.97403,0.75464,0.84656,0.36814,1.36404,4.456e-05,4.456e-05,4.456e-05
