epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,1148.64,0.80881,0.56542,1.20378,0.94227,0.94817,0.95195,0.68594,0.94424,0.50714,1.23018,0.00101873,0.00101873,0.00101873
89,1161.67,0.79526,0.55657,1.19039,0.9487,0.94363,0.96389,0.70867,0.93542,0.48145,1.23126,0.00101402,0.00101402,0.00101402
90,1174.72,0.78945,0.5681,1.17739,0.95182,0.94881,0.95862,0.69652,0.95863,0.49646,1.25107,0.0010093,0.0010093,0.0010093
91,1187.71,0.78181,0.56058,1.1814,0.96564,0.95741,0.96564,0.70783,0.94095,0.4902,1.21695,0.00100459,0.00100459,0.00100459
92,1200.72,0.7841,0.56405,1.18539,0.95739,0.95313,0.9621,0.70196,0.90602,0.49131,1.20301,0.000999871,0.000999871,0.000999871
93,1213.8,0.78451,0.55026,1.1783,0.9503,0.94108,0.95727,0.69116,0.94973,0.50102,1.24168,0.000995156,0.000995156,0.000995156
94,1226.74,0.7882,0.54891,1.17527,0.9632,0.94655,0.96286,0.69955,0.96256,0.46022,1.25495,0.00099044,0.00099044,0.00099044
95,1239.73,0.78412,0.54852,1.17483,0.94544,0.94674,0.95579,0.71503,0.90616,0.45725,1.19876,0.000985724,0.000985724,0.000985724
96,1252.8,0.75601,0.52711,1.16448,0.96401,0.95029,0.96458,0.70603,0.89436,0.47351,1.20545,0.000981008,0.000981008,0.000981008
97,1265.85,0.77008,0.53479,1.17547,0.94729,0.95543,0.95684,0.70497,0.91467,0.48281,1.20639,0.000976293,0.000976293,0.000976293
98,1278.86,0.75219,0.54179,1.1753,0.96064,0.94865,0.95868,0.70187,0.91653,0.48737,1.19833,0.000971577,0.000971577,0.000971577
99,1291.9,0.73949,0.51218,1.16123,0.96502,0.94627,0.96336,0.70916,0.92457,0.47992,1.21042,0.000966861,0.000966861,0.000966861
100,1305.04,0.76567,0.54951,1.16537,0.94754,0.96028,0.96584,0.70945,0.92251,0.47718,1.21282,0.000962146,0.000962146,0.000962146
101,1318.06,0.77408,0.53689,1.17249,0.95551,0.94979,0.96871,0.71384,0.93692,0.46229,1.23456,0.00095743,0.00095743,0.00095743
102,1331.2,0.74956,0.51945,1.16466,0.95181,0.94377,0.96616,0.71082,0.91836,0.4647,1.21017,0.000952714,0.000952714,0.000952714
103,1344.23,0.76416,0.55484,1.18578,0.96016,0.9435,0.96163,0.70305,0.95357,0.48694,1.24382,0.000947999,0.000947999,0.000947999
104,1357.24,0.76468,0.537,1.17552,0.96842,0.95345,0.96732,0.70289,0.96703,0.48885,1.27149,0.000943283,0.000943283,0.000943283
105,1370.29,0.72378,0.50405,1.15878,0.95206,0.94163,0.96324,0.71389,0.91315,0.48142,1.21923,0.000938567,0.000938567,0.000938567
106,1383.28,0.73384,0.50812,1.14707,0.97029,0.95809,0.96919,0.72285,0.92188,0.47318,1.19962,0.000933851,0.000933851,0.000933851
107,1396.35,0.7386,0.50302,1.15667,0.94092,0.93845,0.96421,0.70446,0.92149,0.47499,1.22385,0.000929136,0.000929136,0.000929136
108,1409.36,0.72674,0.51485,1.1541,0.96563,0.96363,0.97413,0.73415,0.89642,0.42425,1.19764,0.00092442,0.00092442,0.00092442
109,1422.42,0.71756,0.52114,1.14503,0.96521,0.95199,0.97187,0.72991,0.88938,0.43465,1.20221,0.000919704,0.000919704,0.000919704
110,1435.41,0.73588,0.51006,1.1545,0.95883,0.95129,0.9643,0.71796,0.9074,0.45054,1.21262,0.000914989,0.000914989,0.000914989
111,1448.62,0.72148,0.49663,1.15366,0.96841,0.95104,0.96728,0.72277,0.92788,0.4452,1.21727,0.000910273,0.000910273,0.000910273
112,1461.61,0.73681,0.49515,1.14912,0.96067,0.9548,0.96405,0.72228,0.90445,0.43736,1.19015,0.000905557,0.000905557,0.000905557
113,1474.66,0.71553,0.50698,1.13481,0.96237,0.95521,0.9614,0.71677,0.90806,0.44346,1.20717,0.000900842,0.000900842,0.000900842
114,1487.63,0.72433,0.49931,1.14584,0.95184,0.95009,0.96224,0.7154,0.91948,0.45267,1.22481,0.000896126,0.000896126,0.000896126
115,1500.6,0.7166,0.50096,1.13213,0.96071,0.95194,0.96781,0.70808,0.90807,0.43629,1.20773,0.00089141,0.00089141,0.00089141
116,1513.57,0.71562,0.5133,1.16063,0.96808,0.95023,0.96441,0.71802,0.90998,0.45473,1.21647,0.000886694,0.000886694,0.000886694
117,1526.55,0.72046,0.50282,1.14241,0.95041,0.94721,0.96149,0.70962,0.89658,0.43064,1.19742,0.000881979,0.000881979,0.000881979
118,1539.57,0.71002,0.49541,1.12831,0.9675,0.94526,0.9678,0.71803,0.92293,0.444,1.22376,0.000877263,0.000877263,0.000877263
119,1552.54,0.71626,0.49473,1.13831,0.93912,0.94946,0.9628,0.70281,0.95564,0.45147,1.24256,0.000872547,0.000872547,0.000872547
120,1565.6,0.71421,0.49466,1.14015,0.94672,0.95433,0.96052,0.72215,0.89693,0.44547,1.19801,0.000867832,0.000867832,0.000867832
121,1578.68,0.72596,0.5047,1.15331,0.96927,0.94701,0.97092,0.72031,0.92315,0.45457,1.20377,0.000863116,0.000863116,0.000863116
122,1591.65,0.69564,0.48496,1.12792,0.95925,0.94825,0.96103,0.71487,0.91798,0.46494,1.21686,0.0008584,0.0008584,0.0008584
123,1604.66,0.71785,0.49056,1.14541,0.95504,0.94235,0.95905,0.71091,0.92694,0.4706,1.23563,0.000853685,0.000853685,0.000853685
124,1617.64,0.70639,0.48641,1.13165,0.95317,0.9456,0.96141,0.69939,0.94304,0.45706,1.2335,0.000848969,0.000848969,0.000848969
125,1630.63,0.69575,0.49308,1.12569,0.9694,0.95003,0.97421,0.72363,0.89948,0.45064,1.1953,0.000844253,0.000844253,0.000844253
126,1643.68,0.69563,0.48461,1.13272,0.96425,0.94617,0.97153,0.72784,0.89562,0.43636,1.18237,0.000839537,0.000839537,0.000839537
127,1656.67,0.709,0.47884,1.13928,0.96421,0.95514,0.97311,0.73458,0.91802,0.43229,1.20346,0.000834822,0.000834822,0.000834822
128,1669.7,0.70272,0.48035,1.1254,0.93835,0.95465,0.96379,0.71977,0.91695,0.45589,1.20598,0.000830106,0.000830106,0.000830106
129,1682.69,0.69347,0.47616,1.12203,0.95357,0.96208,0.96623,0.72522,0.89566,0.41712,1.1773,0.00082539,0.00082539,0.00082539
130,1695.65,0.68303,0.47164,1.1212,0.95128,0.94431,0.96422,0.71032,0.93051,0.43984,1.23733,0.000820675,0.000820675,0.000820675
131,1708.64,0.69298,0.47648,1.13022,0.96924,0.9543,0.9655,0.72621,0.90546,0.42507,1.20163,0.000815959,0.000815959,0.000815959
132,1721.61,0.6987,0.48116,1.13273,0.97299,0.95393,0.96962,0.72832,0.91039,0.44908,1.19654,0.000811243,0.000811243,0.000811243
133,1734.59,0.68814,0.47158,1.12001,0.95563,0.95539,0.96879,0.73253,0.90432,0.44839,1.19683,0.000806528,0.000806528,0.000806528
134,1747.58,0.69039,0.46772,1.12156,0.94726,0.94727,0.96414,0.72651,0.91408,0.46731,1.19519,0.000801812,0.000801812,0.000801812
135,1760.74,0.70555,0.49429,1.12773,0.96453,0.94971,0.9709,0.72907,0.90965,0.43269,1.20543,0.000797096,0.000797096,0.000797096
136,1773.78,0.68896,0.47453,1.11671,0.96861,0.94599,0.97027,0.72179,0.91541,0.43296,1.22319,0.00079238,0.00079238,0.00079238
137,1786.85,0.68663,0.46907,1.12733,0.96015,0.96794,0.97373,0.72717,0.90953,0.44316,1.20408,0.000787665,0.000787665,0.000787665
138,1799.92,0.67215,0.45883,1.11744,0.9727,0.95511,0.97183,0.73791,0.89606,0.4269,1.19102,0.000782949,0.000782949,0.000782949
139,1813.16,0.65889,0.45248,1.10193,0.96643,0.95855,0.97292,0.74121,0.86553,0.42429,1.17853,0.000778233,0.000778233,0.000778233
140,1826.2,0.68187,0.44868,1.11446,0.96193,0.95684,0.97474,0.72943,0.89654,0.42266,1.19509,0.000773518,0.000773518,0.000773518
141,1839.31,0.66702,0.46151,1.10426,0.96392,0.95443,0.96794,0.72729,0.91614,0.43637,1.20011,0.000768802,0.000768802,0.000768802
142,1852.31,0.67091,0.44582,1.1127,0.96526,0.95599,0.97278,0.72181,0.92605,0.42654,1.21294,0.000764086,0.000764086,0.000764086
143,1865.32,0.64747,0.44729,1.1031,0.97033,0.95911,0.96854,0.72387,0.89868,0.43841,1.20258,0.000759371,0.000759371,0.000759371
144,1878.48,0.65804,0.4538,1.10382,0.96176,0.95696,0.96939,0.72593,0.92668,0.45128,1.22414,0.000754655,0.000754655,0.000754655
145,1891.48,0.66285,0.45466,1.11222,0.96506,0.9548,0.97001,0.72426,0.91818,0.43761,1.20255,0.000749939,0.000749939,0.000749939
146,1904.68,0.64813,0.44465,1.09932,0.96336,0.94925,0.97129,0.71625,0.93906,0.44941,1.22934,0.000745223,0.000745223,0.000745223
147,1917.68,0.65558,0.45411,1.10169,0.96115,0.95537,0.96436,0.72127,0.87477,0.42312,1.17879,0.000740508,0.000740508,0.000740508
148,1930.66,0.67305,0.46563,1.10461,0.96825,0.9589,0.96925,0.71077,0.92253,0.4574,1.20507,0.000735792,0.000735792,0.000735792
149,1943.67,0.66295,0.4357,1.10915,0.97046,0.96239,0.9716,0.72207,0.92473,0.43063,1.20367,0.000731076,0.000731076,0.000731076
150,1956.69,0.66853,0.45079,1.10651,0.97205,0.94957,0.96575,0.72006,0.90882,0.4303,1.19928,0.000726361,0.000726361,0.000726361
151,1969.66,0.65333,0.45054,1.09566,0.95346,0.95998,0.97071,0.72177,0.91003,0.43182,1.20963,0.000721645,0.000721645,0.000721645
152,1982.64,0.63144,0.43546,1.10094,0.95866,0.96215,0.96491,0.73015,0.88933,0.42942,1.18646,0.000716929,0.000716929,0.000716929
153,1995.79,0.64357,0.45499,1.0869,0.96013,0.9531,0.96494,0.72988,0.89411,0.43027,1.18514,0.000712214,0.000712214,0.000712214
154,2008.78,0.64979,0.43138,1.08074,0.95193,0.95864,0.96795,0.72406,0.91334,0.45854,1.21695,0.000707498,0.000707498,0.000707498
155,2021.78,0.64277,0.43253,1.08837,0.95999,0.96079,0.96656,0.72198,0.88731,0.43513,1.19154,0.000702782,0.000702782,0.000702782
156,2034.91,0.64136,0.43447,1.09465,0.96907,0.95797,0.96822,0.73542,0.88289,0.42385,1.1807,0.000698066,0.000698066,0.000698066
157,2047.92,0.64126,0.4321,1.09534,0.96831,0.95972,0.96868,0.73713,0.8787,0.42578,1.17965,0.000693351,0.000693351,0.000693351
158,2060.93,0.63331,0.42209,1.08544,0.96639,0.9612,0.97388,0.73015,0.90082,0.43171,1.20004,0.000688635,0.000688635,0.000688635
159,2073.95,0.61148,0.41742,1.081,0.94763,0.96445,0.97026,0.72426,0.88896,0.4366,1.19761,0.000683919,0.000683919,0.000683919
160,2086.94,0.63485,0.42788,1.08243,0.95693,0.95189,0.9656,0.71999,0.91975,0.43094,1.24343,0.000679204,0.000679204,0.000679204
161,2099.89,0.62786,0.42172,1.08125,0.95703,0.96088,0.97038,0.73325,0.90016,0.43537,1.20505,0.000674488,0.000674488,0.000674488
162,2112.89,0.63485,0.43287,1.07905,0.97136,0.9513,0.97389,0.73413,0.87752,0.42082,1.18048,0.000669772,0.000669772,0.000669772
163,2125.89,0.64772,0.44037,1.0913,0.96791,0.9612,0.97074,0.7373,0.8804,0.42822,1.19481,0.000665057,0.000665057,0.000665057
164,2138.88,0.65427,0.44893,1.08422,0.96367,0.96232,0.97515,0.74382,0.8645,0.4197,1.18252,0.000660341,0.000660341,0.000660341
165,2151.92,0.60651,0.42117,1.07207,0.96336,0.95909,0.97297,0.73416,0.87464,0.40032,1.19052,0.000655625,0.000655625,0.000655625
166,2164.9,0.63183,0.41815,1.07984,0.96546,0.95708,0.97397,0.73576,0.90592,0.41365,1.18873,0.000650909,0.000650909,0.000650909
167,2177.9,0.62221,0.42009,1.07661,0.96398,0.95809,0.97365,0.73311,0.91096,0.4234,1.19187,0.000646194,0.000646194,0.000646194
168,2190.95,0.60798,0.41731,1.06514,0.96836,0.95331,0.97338,0.74055,0.87305,0.41195,1.16783,0.000641478,0.000641478,0.000641478
169,2203.96,0.61192,0.41635,1.07083,0.96316,0.96706,0.9742,0.73508,0.88207,0.39237,1.17844,0.000636762,0.000636762,0.000636762
170,2216.96,0.62035,0.41614,1.08111,0.96798,0.96669,0.9702,0.72527,0.88168,0.41801,1.19435,0.000632047,0.000632047,0.000632047
171,2229.99,0.60594,0.41315,1.06932,0.97102,0.9639,0.97073,0.73005,0.87003,0.40959,1.18204,0.000627331,0.000627331,0.000627331
172,2243,0.60988,0.42998,1.08368,0.96921,0.96371,0.974,0.71936,0.89439,0.41875,1.19251,0.000622615,0.000622615,0.000622615
173,2256.04,0.62147,0.42892,1.08605,0.96782,0.95128,0.9672,0.7212,0.8973,0.42957,1.20015,0.0006179,0.0006179,0.0006179
174,2269.07,0.61125,0.4061,1.07083,0.97038,0.96232,0.9708,0.73429,0.88109,0.42318,1.17693,0.000613184,0.000613184,0.000613184
175,2282.13,0.59815,0.40802,1.06899,0.97065,0.97179,0.97688,0.73695,0.88677,0.42732,1.1827,0.000608468,0.000608468,0.000608468
176,2295.13,0.60125,0.41344,1.07404,0.96343,0.97294,0.97545,0.73072,0.89806,0.42992,1.18856,0.000603752,0.000603752,0.000603752
177,2308.14,0.58926,0.39947,1.05684,0.96706,0.96055,0.96667,0.73086,0.88491,0.43142,1.18622,0.000599037,0.000599037,0.000599037
178,2321.22,0.61655,0.42309,1.06937,0.97607,0.97064,0.97406,0.73173,0.89767,0.41734,1.18541,0.000594321,0.000594321,0.000594321
179,2334.25,0.61165,0.41015,1.08002,0.9718,0.96206,0.97069,0.73494,0.86951,0.41425,1.17474,0.000589605,0.000589605,0.000589605
180,2347.31,0.60312,0.4134,1.07226,0.96723,0.95795,0.96892,0.7255,0.87409,0.4176,1.17308,0.00058489,0.00058489,0.00058489
181,2360.4,0.59356,0.40031,1.06168,0.96602,0.96362,0.97192,0.73298,0.88438,0.41936,1.19069,0.000580174,0.000580174,0.000580174
182,2373.39,0.59976,0.40745,1.06734,0.96836,0.96133,0.96882,0.73358,0.87096,0.42517,1.17357,0.000575458,0.000575458,0.000575458
183,2386.47,0.59189,0.41104,1.05975,0.97328,0.96113,0.97278,0.72964,0.89099,0.41734,1.20797,0.000570743,0.000570743,0.000570743
